canonical_song_id,canonical_title,canonical_artist,canonical_group_key,entry_count,alias_count,first_chart_date,last_chart_date
2023,Opening Act,James & Aster,opening act|||james and aster,2,1,2010-06-22,2010-06-29
2037,Overtyme,Mishon,overtyme|||mishon,2,1,2015-08-18,2015-08-25
2053,Parental Discretion Iz Advised,N.W.A.,parental discretion iz advised|||n w a,2,1,2007-03-06,2007-03-13
2060,Pearl River Powerhouse,James Johnston,pearl river powerhouse|||james johnston,2,1,2004-03-02,2004-03-09
2061,Pearl River Rip,James A. Johnston,pearl river rip|||james a johnston,2,1,2004-02-17,2004-02-24
2072,Phone Sex,Ruff Endz,phone sex|||ruff endz,2,1,2016-07-12,2016-07-19
2080,Planet Rock,Afrika Bambaataa & Soul Sonic Force,planet rock|||afrika bambaataa and soul sonic force,2,1,2004-10-05,2004-10-12
2089,Playhouse,Pretty Ricky,playhouse|||pretty ricky,2,1,2006-05-09,2006-05-16
2094,Please Don't Go,Boyz II Men,please dont go|||boyz ii men,2,1,2003-05-20,2003-05-27
2118,Post To Be,Omarion feat. Chris Brown; Jhene Aiko,post to be|||omarion feat chris brown jhene aiko,2,1,2015-05-12,2015-05-19
2128,Pretty Wings,Maxwell,pretty wings|||maxwell,2,1,2009-07-07,2009-09-22
2130,Project Love,Master P feat. Keith Sweat,project love|||master p feat keith sweat,2,1,2025-11-11,2025-11-18
2143,Pune Juice,Dino Conner,pune juice|||dino conner,2,1,2016-07-19,2017-07-25
2147,Push It,Salt-N-Pepa,push it|||salt n pepa,2,1,2022-02-15,2022-02-22
2153,Put 'Em In Their Place,Mobb Deep,put em in their place|||mobb deep,2,1,2006-07-25,2006-08-01
2161,Queen of the Night,Whitney Houston,queen of the night|||whitney houston,2,1,2004-03-16,2004-03-23
2163,Quiero Decirte que te Amo,Laura Pausini,quiero decirte que te amo|||laura pausini,2,1,2024-10-22,2024-10-29
2249,RIP,YoungBoy Never Broke Again feat. Offset,rip|||youngboy never broke again feat offset,2,1,2018-07-03,2018-07-10
2168,Raccs,Yella Beezy feat. Trapboy Freddy,raccs|||yella beezy feat trapboy freddy,2,1,2020-10-20,2020-10-27
2177,Rambling Low (Cool Boarders 2),SCEA,rambling low cool boarders 2|||scea,2,1,2009-04-14,2009-04-28
2195,Really Love,D'Angelo,really love|||dangelo,2,1,2014-12-16,2014-12-23
2205,Red Gold and Green,Kabaka Pyramid feat. Damian Marley,red gold and green|||kabaka pyramid feat damian marley,2,1,2024-04-02,2024-04-09
2213,Remain Silent,Dru Hill,remain silent|||dru hill,2,1,2014-06-24,2014-07-01
2214,Remember the Times,Nas,remember the times|||nas,2,1,2005-05-17,2005-05-24
2233,Ride & Slide,Jodeci,ride and slide|||jodeci,2,1,2017-11-14,2017-11-21
2243,Right For Me,Justin Timberlake,right for me|||justin timberlake,2,1,2003-07-15,2003-07-22
2250,Rising Dragoon,Shinji Hosoe; Ayako Saso; Takayuki Aihara,rising dragoon|||shinji hosoe ayako saso takayuki aihara,2,1,2004-08-10,2025-02-25
2275,Rolling of the Fog,Ficara,rolling of the fog|||ficara,2,1,2018-10-23,2018-10-30
2286,Rumble,Robin Beanland; Graeme Norgate,rumble|||robin beanland graeme norgate,2,1,2009-02-24,2009-03-03
2288,Rump Shaker,Wreckx-N-Effect,rump shaker|||wreckx n effect,2,1,2007-11-13,2007-11-20
2297,Runnin',The Pharcyde,runnin|||the pharcyde,2,1,2012-06-12,2012-06-19
2306,Sara Song,Jake&Papa feat. Garren,sara song|||jake and papa feat garren,2,1,2021-03-30,2021-04-06
2308,Satisfy You,Puff Daddy,satisfy you|||puff daddy,2,1,2017-12-26,2018-01-02
2315,Say Aah,Trey Songz feat. Fabolous,say aah|||trey songz feat fabolous,2,1,2011-03-22,2011-03-29
2319,Say That You Will,Rome,say that you will|||rome,2,1,2023-03-28,2023-04-04
2345,Serenade,Ritsuko Okazaki,serenade|||ritsuko okazaki,2,1,2007-04-03,2007-12-25
2356,"Sex Me, Pts. I and II",R. Kelly,sex me pts i and ii|||r kelly,2,1,2004-10-12,2004-10-19
2365,Sex You,Bando Jones,sex you|||bando jones,2,1,2016-05-03,2016-05-17
2379,Shake Ya Tailfeather,Nelly; P. Diddy; Murphy Lee,shake ya tailfeather|||nelly p diddy murphy lee,2,1,2004-02-10,2004-02-17
2380,Shake You Down,Gregory Abbott,shake you down|||gregory abbott,2,1,2005-02-15,2005-02-22
2405,Sho Out,Jodeci or feat. Liana Banks,sho out|||jodeci or feat liana banks,2,1,2019-04-09,2019-04-16
2407,Shoot 'Em Up (Juice),Cypress Hill,shoot em up juice|||cypress hill,2,1,2009-05-19,2009-05-26
2427,Simple Advice,Jonathan Merrill; Phil Garrod; Scott Schreer,simple advice|||jonathan merrill phil garrod scott schreer,2,1,2009-11-03,2009-11-10
2430,Sippin' on Some Syrup,Three-6 Mafia,sippin on some syrup|||three 6 mafia,2,1,2011-02-08,2011-02-15
2438,Skywalker,Miguel feat. Travis Scott,skywalker|||miguel feat travis scott,2,1,2018-01-30,2018-02-06
2454,Slow Down,Loose Ends,slow down|||loose ends,2,1,2024-06-25,2024-07-02
2463,Slow Wine (Slow Grind),Tony! Toni! Tonè!,slow wine slow grind|||tony toni tone,2,1,2007-12-04,2007-12-11
2480,Smooth,The Dogg Pound,smooth|||the dogg pound,2,1,2014-03-04,2014-04-01
2477,Smoothing Out,Pieces of A Dream,smoothing out|||pieces of a dream,2,1,2022-06-14,2022-06-21
2487,"So Fresh, So Clean",OutKast,so fresh so clean|||outkast,2,1,2003-08-19,2003-08-26
2490,So Scared,Shun Ward,so scared|||shun ward,2,1,2016-02-02,2016-02-09
2503,Somebody,Angel Serna feat. Adrian Marcel,somebody|||angel serna feat adrian marcel,2,1,2024-04-16,2024-04-23
2517,Sorry for the Stupid Things,Babyface,sorry for the stupid things|||babyface,2,1,2005-08-30,2005-09-06
2520,Sougen no Kaze (sola),Fujima Hitoshi,sougen no kaze sola|||fujima hitoshi,2,1,2008-09-30,2008-10-07
2525,Spaghetti Junction,OutKast,spaghetti junction|||outkast,2,1,2003-04-29,2003-05-06
2540,Splash Waterfalls,Ludacris,splash waterfalls|||ludacris,2,1,2004-04-20,2004-04-27
2553,Stand Up,Ludacris feat. Shawnna,stand up|||ludacris feat shawnna,2,1,2004-01-06,2004-01-13
2563,Stay Down,Interstate Snake feat. Raheem DeVaughn,stay down|||interstate snake feat raheem devaughn,2,1,2022-09-20,2022-09-27
2587,Straight to My Feet,Deion Sanders feat. Hammer,straight to my feet|||deion sanders feat hammer,2,1,2013-06-04,2013-06-11
2591,Stranger in My House,Tamia,stranger in my house|||tamia,2,1,2004-04-06,2004-04-13
2598,Strip For You,R. Kelly,strip for you|||r kelly,2,1,2006-06-06,2006-06-13
2609,Study Your Body,Meaku,study your body|||meaku,2,1,2021-05-04,2021-05-11
2611,Stutter (Remix),Joe feat. Mystikal,stutter remix|||joe feat mystikal,2,1,2005-04-19,2005-04-26
2612,Successful,Drake feat. Lil Wayne; Trey Songz,successful|||drake feat lil wayne trey songz,2,1,2009-12-15,2009-12-22
2634,Super Jungle Bros. OC ReMix,Chris J. Hampton,super jungle bros oc remix|||chris j hampton,2,1,2005-08-23,2005-08-30
2661,Take From You,Morray,take from you|||morray,2,1,2025-09-23,2025-10-07
2666,Take It Slow,Pat$ajak; Hitla'; Lil' Ant da Kid,take it slow|||pat ajak hitla lil ant da kid,2,1,2021-12-21,2021-12-28
2698,Teenage Love,Slick Rick,teenage love|||slick rick,2,1,2004-02-24,2004-03-02
2703,Tell Me,Bobby V,tell me|||bobby v,2,1,2013-05-21,2013-05-28
2710,Territorial Pissings,Nirvana,territorial pissings|||nirvana,2,1,2004-01-27,2004-02-03
2732,The Audacity,Lizzen; Jacquees; Rob 49,the audacity|||lizzen jacquees rob 49,2,1,2025-05-13,2025-05-20
2737,The Battle Is the Lord's,Yolanda Adams,the battle is the lords|||yolanda adams,2,1,2005-01-11,2005-01-18
2757,The Goodness,TobyMac feat. Blessing Offor,the goodness|||tobymac feat blessing offor,2,1,2025-09-16,2025-09-23
2762,The Last Dragon (The Last Dragon),Dwight David,the last dragon the last dragon|||dwight david,2,1,2008-12-16,2008-12-23
2763,The Life I Wanna Live,Torrey Carter feat. Nokio,the life i wanna live|||torrey carter feat nokio,2,1,2009-10-20,2009-10-27
2790,The Time Is Now,John Cena & Tha Trademarc,the time is now|||john cena and tha trademarc,2,1,2010-07-06,2010-07-13
2792,The Time Is Now,John Cena feat. The Trademarc,the time is now|||john cena feat the trademarc,2,1,2005-05-10,2005-05-17
2793,The Truth,Nas,the truth|||nas,2,1,2022-06-14,2022-06-21
2803,Theme of Alex Wright,Jimmy Hart,theme of alex wright|||jimmy hart,2,1,2016-09-06,2016-09-13
2807,Theme of Gen (Street Fighter Alpha 2),Setsuo Yamamoto; Syun Nishigaki; Tatsuro Suzuki,theme of gen street fighter alpha 2|||setsuo yamamoto syun nishigaki tatsuro suzuki,2,1,2005-06-14,2005-06-21
2817,Theme of Lex Luger,WCW,theme of lex luger|||wcw,2,1,2004-08-17,2004-08-24
2841,This I Promise You,*Nsync,this i promise you|||nsync,2,1,2006-02-21,2006-07-04
2846,This Lil' Game We Play,Jermaine Dupri feat. Ashanti; Nelly; Juicy J,this lil game we play|||jermaine dupri feat ashanti nelly juicy j,2,1,2024-04-02,2024-04-09
2848,This Love,Maroon 5,this love|||maroon 5,2,1,2004-07-27,2004-08-03
2884,Tonight Is Right (from Boomerang),Keith Washington,tonight is right from boomerang|||keith washington,2,1,2014-01-07,2014-04-08
2892,Too Long,King George,too long|||king george,2,1,2024-07-30,2024-08-06
2898,"Touch Me, Tease Me",Case feat. Foxy Brown,touch me tease me|||case feat foxy brown,2,1,2018-12-18,2018-12-25
2904,Tranzy (Cool Boarders 2),SCEA,tranzy cool boarders 2|||scea,2,1,2009-04-14,2009-04-21
2910,Trapped In the Closet (Chapter 2),R. Kelly,trapped in the closet chapter 2|||r kelly,2,1,2005-05-24,2005-05-31
2911,Trapped In the Closet (Chapter 3),R. Kelly,trapped in the closet chapter 3|||r kelly,2,1,2005-06-21,2005-06-28
2913,Trapped In the Closet (Chapter 5),R. Kelly,trapped in the closet chapter 5|||r kelly,2,1,2005-07-12,2005-07-19
2914,Trapped In the Closet (Chapter 6),R. Kelly,trapped in the closet chapter 6|||r kelly,2,1,2005-11-08,2005-11-15
2915,Trapped In the Closet (Chapter 8),R. Kelly,trapped in the closet chapter 8|||r kelly,2,1,2005-11-08,2005-11-15
2921,Tropical,Keith Sweat,tropical|||keith sweat,2,1,2010-07-13,2010-07-20
2927,Tryin' To See Another Day (Friday),The Isley Brothers,tryin to see another day friday|||the isley brothers,2,1,2017-08-08,2017-08-15
2938,Turn Your Lights Down Low,Lauryn Hill feat. Bob Marley,turn your lights down low|||lauryn hill feat bob marley,2,1,2004-04-13,2004-04-20
2959,Uh Huh,B2K,uh huh|||b2k,2,1,2020-09-08,2020-09-15
2966,Under Tube,Shinji Hosoe; Ayako Saso; Takayuki Aihara,under tube|||shinji hosoe ayako saso takayuki aihara,2,1,2004-09-14,2004-09-21
2967,Underground Riddims OC Remix,McVaffe,underground riddims oc remix|||mcvaffe,2,1,2004-10-26,2004-11-02
2978,Up & Down,Fa'hride Whyte,up and down|||fahride whyte,2,1,2012-01-31,2012-02-07
2981,Upside Down Lovin',Shazam,upside down lovin|||shazam,2,1,2009-06-02,2009-06-30
3006,Wanna Be,GloRilla feat. Megan Thee Stallion,wanna be|||glorilla feat megan thee stallion,2,1,2024-05-21,2024-05-28
3007,Wanna Be,GloRilla; Megan Thee Stallion,wanna be|||glorilla megan thee stallion,2,1,2024-06-04,2024-06-11
3031,Way of Life,Lil Wayne feat. Big Tymers; TQ,way of life|||lil wayne feat big tymers tq,2,1,2004-02-24,2004-03-02
3048,We Will Rock You,Queen,we will rock you|||queen,2,1,2023-04-25,2023-05-02
3049,Weak,SWV,weak|||swv,2,1,2004-03-02,2004-03-09
3052,Weed Might Be Bad For You,Nick Hustles,weed might be bad for you|||nick hustles,2,1,2026-02-03,2026-02-10
3074,What Life's About,Neek,what lifes about|||neek,2,1,2025-12-23,2025-12-30
3076,What More Can I Say,Jay-Z,what more can i say|||jay z,2,1,2005-05-24,2005-05-31
3097,What's My Name?,Snoop Dogg,whats my name|||snoop dogg,2,1,2004-03-09,2004-03-16
3101,What's Your Name,Shun Ward,whats your name|||shun ward,2,1,2012-01-17,2012-01-24
3107,When U C**,E-Mac,when u c|||e mac,2,1,2004-09-28,2004-11-02
3151,Without Me,Halsey or feat. Juice WRLD,without me|||halsey or feat juice wrld,2,1,2019-03-05,2019-05-07
3153,Wolves,Selena Gomez feat. Marshmello,wolves|||selena gomez feat marshmello,2,1,2020-06-16,2020-06-23
3157,Wonderful Thang,Keith Sweat,wonderful thang|||keith sweat,2,1,2003-08-19,2003-08-26
3177,Would You Mind,Janet Jackson,would you mind|||janet jackson,2,1,2003-05-20,2003-05-27
3179,Wreck,Jim Johnston,wreck|||jim johnston,2,1,2005-08-09,2005-08-16
3197,You Dropped A Bomb on Me,Gap Band,you dropped a bomb on me|||gap band,2,1,2004-05-04,2004-05-11
3234,,#VALUE!,|||value,1,1,2004-02-24,2004-02-24
2688,#TBTCD (Calm Down),Meaku,tbtcd calm down|||meaku,1,1,2019-02-12,2019-02-12
14,1999,Bobby V.,1999|||bobby v,1,1,2018-09-11,2018-09-11
20,2 Legit 2 Quit,Hammer,2 legit 2 quit|||hammer,1,1,2013-07-30,2013-07-30
24,2 Phone,Kevin Gates,2 phone|||kevin gates,1,1,2018-12-04,2018-12-04
25,2 Real,Scarface,2 real|||scarface,1,1,2020-04-14,2020-04-14
40,4 Horsemen Theme,WCW,4 horsemen theme|||wcw,1,1,2004-09-21,2004-09-21
44,6 Minutes (Dungeon Family It's On),The Dungeon Family,6 minutes dungeon family its on|||the dungeon family,1,1,2021-10-19,2021-10-19
51,911,Wyclef Jean feat. Mary J. Blige,911|||wyclef jean feat mary j blige,1,1,2005-08-02,2005-08-02
55,A Dream Worth Keeping (FernGully: The Last Rainforest),Wendy Moten,a dream worth keeping ferngully the last rainforest|||wendy moten,1,1,2015-01-13,2015-01-13
66,A-Town Girl,Usher & Latto,a town girl|||usher and latto,1,1,2024-06-04,2024-06-04
67,A-Town Girl,Usher feat. Latto,a town girl|||usher feat latto,1,1,2024-02-20,2024-02-20
96,Ain't No Fun,Dino of H-Town feat. Teddy,aint no fun|||dino of h town feat teddy,1,1,2015-01-06,2015-01-06
92,Ain't No Fun (Original Gangstas),Dino of Conner feat. Teddy,aint no fun original gangstas|||dino of conner feat teddy,1,1,2017-04-11,2017-04-11
94,Ain't No Fun (Original Gangstas),Tina E. Clark,aint no fun original gangstas|||tina e clark,1,1,2013-01-01,2013-01-01
103,Albert Einstein vs. Stephen Hawking,Epic Battles of History,albert einstein vs stephen hawking|||epic battles of history,1,1,2015-03-03,2015-03-03
127,All of Me,Lloyd,all of me|||lloyd,1,1,2013-08-06,2013-08-06
131,All the Man That I Need,Whitney Houston,all the man that i need|||whitney houston,1,1,2006-10-17,2006-10-17
139,Alternative (Rozen Maiden),Anabel,alternative rozen maiden|||anabel,1,1,2014-12-09,2014-12-09
171,Ass Clap (Talk to Me Now),Project Pat feat. Juvenile,ass clap talk to me now|||project pat feat juvenile,1,1,2010-07-06,2010-07-06
176,At Your Best (You Are Love),Aaliyah feat. R. Kelly,at your best you are love|||aaliyah feat r kelly,1,1,2017-07-25,2017-07-25
228,Badonkadonks,Hogg Affiliates,badonkadonks|||hogg affiliates,1,1,2012-01-17,2012-01-17
300,Black Cat Moon (Virtua Fighter 2),Mitsu Nakamura; Yoshi Hashimoto,black cat moon virtua fighter 2|||mitsu nakamura yoshi hashimoto,1,1,2015-09-15,2015-09-15
302,Black Heaven,Boosie Badazz feat. Keyshia Cole andJ. Cole,black heaven|||boosie badazz feat keyshia cole andj cole,1,1,2016-09-06,2016-09-06
317,Blow It Out,Ludacris,blow it out|||ludacris,1,1,2005-10-11,2005-10-11
324,Bobby's Theme,Trammell Starks,bobbys theme|||trammell starks,1,1,2007-03-13,2007-03-13
328,Body Heat,Quincy Jones,body heat|||quincy jones,1,1,2005-03-01,2005-03-01
344,Born II Die (Tales from the Hood),Ro James,born ii die tales from the hood|||ro james,1,1,2016-07-12,2016-07-12
368,Breathe,The Prodigy,breathe|||the prodigy,1,1,2014-05-06,2014-05-06
378,Brooklyn's Finest,Jay-Z feat. Beyoncè,brooklyns finest|||jay z feat beyonce,1,1,2013-09-17,2013-09-17
381,Bulletproof,Raheem DeVaughn,bulletproof|||raheem devaughn,1,1,2010-12-21,2010-12-21
385,Bumper to Bumper,"Michael Whalen, Scott Schreer",bumper to bumper|||michael whalen scott schreer,1,1,2009-10-27,2009-10-27
388,Burning Blue,Mariah the Scientist,burning blue|||mariah the scientist,1,1,2025-05-13,2025-05-13
389,Burning Heart (from Rocky IV),Survivor,burning heart from rocky iv|||survivor,1,1,2013-04-30,2013-04-30
399,Butterfly,Crazy Town,butterfly|||crazy town,1,1,2004-01-27,2004-01-27
401,Buy U A Drank (Shawty Snappin'),T-Pain feat. Mike Jones,buy u a drank shawty snappin|||t pain feat mike jones,1,1,2007-05-01,2007-05-01
414,Callin' In Sick (Of Your Shit),Almost Vinyl,callin in sick of your shit|||almost vinyl,1,1,2024-12-24,2024-12-24
419,Can I Get A...,Jay-Z,can i get a|||jay z,1,1,2004-08-31,2004-08-31
440,Can't Nobody,The Chapter,cant nobody|||the chapter,1,1,2010-01-26,2010-01-26
429,Candy Shop,50 Cent feat. Olivia,candy shop|||50 cent feat olivia,1,1,2005-05-03,2005-05-03
458,Cater,Tink & 2 Chainz,cater|||tink and 2 chainz,1,1,2022-06-14,2022-06-14
459,Cater,Tink feat. 2 Chainz,cater|||tink feat 2 chainz,1,1,2022-05-31,2022-05-31
470,Champagne,Chris Rock feat. Freedom Williams; Juicy Fruit Jenkins & Mo-Like,champagne|||chris rock feat freedom williams juicy fruit jenkins and mo like,1,1,2017-03-28,2017-03-28
501,Choices,Kim Summerson,choices|||kim summerson,1,1,2024-11-19,2024-11-19
521,Colorless Wind,Aira Yuuki,colorless wind|||aira yuuki,1,1,2018-03-13,2018-03-13
523,Colors,Ice T,colors|||ice t,1,1,2006-09-05,2006-09-05
532,Come Inside (Piano Man Remix),Intro,come inside piano man remix|||intro,1,1,2010-07-06,2010-07-06
573,Crush (Remix),Beat King feat. Chalie Boy and Just Brittany,crush remix|||beat king feat chalie boy and just brittany,1,1,2011-11-01,2011-11-01
575,Crush (Remix),Beatking feat. Chalie Boy; Just Brittany,crush remix|||beatking feat chalie boy just brittany,1,1,2011-10-25,2011-10-25
583,Curiousity,Nao,curiousity|||nao,1,1,2018-10-09,2018-10-09
736,DTS,Tray Deee feat. ESCrow and ConiYac,dts|||tray deee feat escrow and coniyac,1,1,2019-03-12,2019-03-12
596,Dangerous,Meek Mill feat. Jeremih and PnB Rock,dangerous|||meek mill feat jeremih and pnb rock,1,1,2019-07-23,2019-07-23
602,Darth Vader vs. Hitler,Epic Battles of History,darth vader vs hitler|||epic battles of history,1,1,2015-03-03,2015-03-03
614,Deeez Nuuuts,Dr. Dre,deeez nuuuts|||dr dre,1,1,2012-06-05,2012-06-05
631,Did You Call Me,The Royal Philharmonic Orchestra,did you call me|||the royal philharmonic orchestra,1,1,2006-04-04,2006-04-04
633,Didn't Mean to Turn You On (Above The Rim),Sheena Easton,didnt mean to turn you on above the rim|||sheena easton,1,1,2015-04-14,2015-04-14
639,Digital Penatration,Physical Therapy,digital penatration|||physical therapy,1,1,2015-03-24,2015-03-24
657,Do You Miss Me?,Yo Trane,do you miss me|||yo trane,1,1,2026-04-07,2026-04-07
665,Does Your Man Know About Me? (from Juice),Rahiem,does your man know about me from juice|||rahiem,1,1,2013-03-12,2013-03-12
717,Down on My Knees,Nuttin' Nyce,down on my knees|||nuttin nyce,1,1,2013-10-29,2013-10-29
748,Emotions,Eric McCaine,emotions|||eric mccaine,1,1,2011-04-12,2011-04-12
755,Enter the Blackness (This Week In Blackness Theme),Willie Evans Jr.; Elon James White; Jasiri X,enter the blackness this week in blackness theme|||willie evans jr elon james white jasiri x,1,1,2013-07-30,2013-07-30
795,"Falkland Islands Stage (from ""Tekken"")",N.G.O.,falkland islands stage from tekken|||n g o,1,1,2003-12-16,2003-12-16
802,Fatty Girl,L.L. Cool J; Ludacris; Keith Murray,fatty girl|||l l cool j ludacris keith murray,1,1,2004-01-13,2004-01-13
803,Fatty Girl,Ludacris; LL Cool J; Keith Murray,fatty girl|||ludacris ll cool j keith murray,1,1,2019-01-29,2019-01-29
815,Feels Like Heaven (Boomerang),Kenny Vaughan & The Art of Love,feels like heaven boomerang|||kenny vaughan and the art of love,1,1,2005-01-18,2005-01-18
818,Feenin',Amanda Holley,feenin|||amanda holley,1,1,2017-07-04,2017-07-04
834,Flava In Ya Ear (Remix),Craig Mack,flava in ya ear remix|||craig mack,1,1,2004-04-13,2004-04-13
837,Flip H**s,Lil' Fresh,flip h s|||lil fresh,1,1,2004-03-30,2004-03-30
841,Fly Away,Guy,fly away|||guy,1,1,2008-02-19,2008-02-19
842,Fly Away,Hi-Five,fly away|||hi five,1,1,2007-10-23,2007-10-23
846,Foe the Love of $,Bone Thugs-N-Harmony feat. Eazy-E,foe the love of|||bone thugs n harmony feat eazy e,1,1,2018-06-05,2018-06-05
848,Follow My Heart,Trelini,follow my heart|||trelini,1,1,2017-06-20,2017-06-20
852,For Hidden Characters (from Tekken 3),Nobuyoshi Sano,for hidden characters from tekken 3|||nobuyoshi sano,1,1,2014-10-07,2014-10-07
858,For You (You Got Everything),Keith Sweat,for you you got everything|||keith sweat,1,1,2004-11-30,2004-11-30
866,Forever,Jaheim,forever|||jaheim,1,1,2005-10-04,2005-10-04
893,From Within OC ReMix,Darangen,from within oc remix|||darangen,1,1,2005-03-08,2005-03-08
